"country" "tradeadjustment" "pathway" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_org" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "pou_calc"
"CAN" "No" "CurrentTrends" "2000" 1163.71 30.683312 2737.102471 2737.102471 2720.914233 130.2885351 85.68233548 1871.321981 416837.906 250937.178 NA 0.138856844 44316.431 33630.176 22131.553 5495.609 90.78800678 41138 27539.056 20149 0 347801.97 487470.03 41138 20351.41315 347801.97 0 486488.7242 0 778.8925999 896559 0 0 0 30.87402918 15.9394206 14.8036161 0.13099248 29.50699724 14.22022153 0.00458106352189127 0.124604928 15.16217078 34.37803018 6.4102857 27.96774448 34.25654423 1.026082327 27.9094393 6.347104931 63.5970656 0 0 0 NA 0 -0.166475877 0 3079.659931 0 0 84.00750865 233.2466651 1501.507915 245.2034575 1564.348 303.2907557 NA 0 4380.326946 3117.148043 1.35 1972.55658062287 0.66
"CAN" "No" "CurrentTrends" "2005" 1321.66 32.215916 2705.337478 2705.337478 2692.143111 127.1833254 82.5096372 1878.074014 416837.906 250937.178 NA 0.136977227 44316.431 33630.176 22131.553 5495.609 90.78800678 39781 25674.155 43750 0 347562.09 487340.91 39781 44244.12584 344447.364 0 466547.8155 671.9079385 866.7867537 896559 -3354.606004 0 -3354.606004 31.22783312 15.1391522 15.961491 0.12718992 29.25340154 14.11794853 0.00463600849925957 0.126099431 15.00935358 38.23300334 7.2505251 30.98247824 38.8037099 1.162984678 31.63318323 7.170526668 67.92632676 113.0544014 80.01095257 0 NA 193.0653539 -0.13078468 0 2983.927919 0 0 80.94526915 258.2377227 1448.960654 260.4709235 1776.685 324.009822 NA 0 4380.326946 3082.391785 1.66 1982.23940313082 0.81
"CAN" "No" "CurrentTrends" "2010" 1399.48 33.963412 2823.876738 2823.876738 2857.808166 128.7547047 90.32780614 1875.297723 416837.906 250937.178 NA 0.130788283 44316.431 33630.176 22131.553 5495.609 90.78800678 37864 25046.079 40832 0 347322.21 490956.79 37864 41297.95943 344414.1077 0 466542.9248 5475.408682 964.5993254 896559 -33.25627438 0 -33.25627438 33.87064596 16.6546075 17.0736111 0.14242736 33.70293421 15.46822849 0.00568447886037176 0.154617825 18.0800879 32.80548146 6.1898109 26.61567056 32.95425955 0.986835723 26.84193166 6.112327887 65.79085159 1.398041933 0.47081118 0 NA 1.868853114 -0.866342171 2544.10236 2806.305065 0 0 80.79378276 257.3691142 1689.868007 237.0774746 2051.264 372.4691045 NA 0 4380.326946 3300.898686 0.65 1979.22270735278 0.29
"CAN" "No" "CurrentTrends" "2015" 1556.51 35.732126 2828.931472 2828.931472 2903.073817 141.2828594 88.25606432 1870.045372 414808.551 252163.288 NA 0.129827888 51881.588 36458.144 24474.22 8797.586 90.78800678 38461 29315.38 39048 0 347115.71 489766.29 38461 39430.75166 344335.1064 0 466537.4823 6721.210005 1073.449559 896559 -79.00127934 0 -79.00127934 40.866835 19.7758014 20.9487096 0.142324 42.49560445 20.82101117 0.00569392485885666 0.154874756 21.51971853 31.0214508 5.7438108 25.27764 30.89254573 0.927687195 25.23309172 5.659454011 72.30915254 3.237402195 4.122071014 0 NA 7.359473208 -1.078997638 2544.10236 3190.304285 0 0 92.13244822 256.8102713 2461.786792 235.9988545 2581 621.1687536 NA 0 5376.968004 3323.758832 0.56 1973.43202731788 0.25
"CAN" "No" "CurrentTrends" "2020" 1607.4 37.888705 2970.961035 2970.961035 3117.846255 141.6226376 96.50084485 1871.150269 413174.41 253463.038 NA 0.130864659 60994.81 40748.606 27426.675 8817.882 90.78800678 38401 30543.998 37432.8 0 346928.1 491050.1 38401 37832.25329 344289.0757 0 466531.4257 8310.662317 1194.583 896559 -46.03070753 0 -46.03070753 42.78156484 18.2986532 24.362247 0.12066464 45.80824507 25.69309986 0.00484463148823064 0.131773976 19.98337124 30.71401506 5.5909581 25.12305696 31.00610979 0.932517637 25.36447974 5.641630058 75.65244683 1.935059189 0.542325799 0 NA 2.477384988 -1.161908034 2544.10236 3309.296944 0 0 96.4291395 264.0674752 3159.811019 241.8050034 3083 779.9479876 NA 0 6648.529854 3597.423634 0.26 1971.08765266317 0.12
"CAN" "No" "CurrentTrends" "2025" 1865.184637 39.65698 0 3030.818427 3005.782005 144.0517149 97.22391258 1871.14421 412710.634 247056.5695 NA 0.129291205 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 40795.67675 39464.95567 343825.2997 0 462840.0979 8310.662317 1322.3076 896559 -463.776011 0 -463.776011 0 0 0 0 48.14758434 26.58834813 0.00519243353494743 0.141234192 21.41800201 0 0 0 33.03004082 0.997161265 27.12278641 5.907254414 80.00493666 17.55965137 29.72939167 0 NA 47.28904304 -1.172688504 0 4006.232859 0 0 102.477086 276.6567601 3290.728443 0 0 843.9726854 NA 0 6648.529854 3441.101459 0.49 1968.51709959938 0.23
"CAN" "No" "CurrentTrends" "2030" 2146.098452 41.7017 0 3090.675819 3065.305788 147.3781067 102.0067748 1869.616008 412191.6501 244835.2397 NA 0.129335721 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 42601.60018 42211.76967 343306.3159 0 458678.6198 8310.662317 1450.0322 896559 -518.9838703 0 -518.9838703 17.4377931 0 17.4377931 0 50.00802647 27.35974235 0.00545472524561903 0.148368527 22.4999156 41.35859614 7.9485315 33.41006464 35.78698355 1.082870123 29.45406735 6.332916208 84.62232152 19.06390786 28.34571529 0 NA 47.40962316 -1.172688504 0 4762.832625 0 0 107.8343429 283.9402294 3378.863756 0 0 871.3289881 NA 0 6648.529854 3519.723271 0.35 1966.70125985706 0.16
"CAN" "No" "CurrentTrends" "2035" 2437.67775 43.820662 0 3150.533212 3124.829597 150.7044957 106.7896451 1867.233091 411634.6131 242444.7148 NA 0.129370602 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 44595.68585 45125.44758 342749.2789 0 454200.1686 8310.662317 1577.7568 896559 -557.0369967 0 -557.0369967 0 0 0 0 52.05860316 28.20780135 0.00574434557851358 0.1562462 23.69455561 0 0 0 38.70509774 1.173582484 31.92144355 6.783654186 89.5910124 20.48463774 30.72375313 0 NA 51.20839087 -1.172688504 0 5600.308757 0 0 113.656892 291.9589457 3476.039523 0 0 900.895597 NA 0 6648.529854 3598.34511 0.25 1965.75874091954 0.11
"CAN" "No" "CurrentTrends" "2040" 2730.837356 45.808241 0 3210.390604 3184.353525 154.0308879 111.5725283 1864.930338 411061.648 239990.448 NA 0.129376257 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 46740.83852 48023.40166 342176.3138 0 449602.3023 8310.662317 1705.4814 896559 -572.9650931 0 -572.9650931 0 0 0 0 54.23316755 29.08874828 0.00605590683122838 0.164720666 24.9796986 0 0 0 41.63935863 1.26494418 34.40648169 7.232876944 94.69983768 21.13772792 32.06093234 0 NA 53.19866026 -1.172688504 0 6518.363376 0 0 119.7756234 300.3256501 3577.111336 0 0 931.4217954 NA 0 6648.529854 3676.967072 0.18 1965.04809612163 0.08
"CAN" "No" "CurrentTrends" "2045" 3023.166047 47.596446 0 3270.247996 3243.877582 157.3572846 116.3554245 1863.67893 410480.5815 237509.7433 NA 0.129343278 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 49032.92433 50832.05345 341595.2472 0 444954.9067 8310.662317 1833.206 896559 -581.0665136 0 -581.0665136 0 0 0 0 56.51244297 29.98579939 0.00638880860279532 0.173775594 26.35286799 0 0 0 44.52757865 1.355066589 36.85781121 7.669767437 99.86733311 21.52497578 33.08088129 0 NA 54.60585708 -1.172688504 0 7519.779905 0 0 126.1472627 308.9043217 3680.155774 0 0 962.4872989 NA 0 6648.529854 3755.58917 0.13 1963.89034431388 0.05
"CAN" "No" "CurrentTrends" "2050" 3313.959111 49.26773 0 3330.105388 3303.401711 160.6836823 121.1383301 1863.092234 409880.2435 234949.3613 NA 0.129273514 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 51518.11308 53616.14248 340994.9093 0 440158.2423 8310.662317 1960.9306 896559 -600.3379956 0 -600.3379956 19.1020557 0 19.1020557 0 58.94515783 30.91984071 0.00674975658202686 0.183593379 27.84172375 41.78382112 8.0478216 33.73599952 47.41877419 1.445407543 39.31508516 8.103689035 105.1912435 22.31720254 34.78193341 0 NA 57.09913595 -1.172688504 0 8617.151071 0 0 132.9007161 317.9041688 3787.706528 0 0 994.7764985 NA 0 6648.529854 3834.211342 0.09 1962.85052016703 0.04
"CHN" "No" "CurrentTrends" "2000" 2770.11 1264.099069 2410.832403 2410.832403 2406.59562 73.67661045 73.83648268 2105.558323 168762.447 28546.119 NA 0.383347515 92927.409 18058.337 324191.622 83008.784 63.43611479 130897 150696.198 392834 0 177000.55 241738.45 135804.6019 391567.4935 177000.55 0 229040.0202 0 4149.732547 937562.3981 0 0 0 540.1814104 204.5253453 184.4304462 151.2256189 530.9530239 177.113179 5.557629466 151.1675215 202.6723234 359.3446046 99.0292758 260.3153288 314.0722906 8.431026782 229.3239285 84.74836208 841.4792173 0 0 0 NA 0 -3.546097143 0 224141.4133 0 0 42193.93855 4281.543396 24716.19232 4635.53818 22139.168 4734.163467 NA 18887.2 0 2773.000605 NA NA 18.26
"CHN" "No" "CurrentTrends" "2005" 4420.54 1304.887562 2478.686629 2478.686629 2473.001588 79.97040324 76.41925489 2124.703136 168762.447 28546.119 NA 0.381798732 92927.409 18058.337 324191.622 83008.784 63.43611479 133848.2222 149991.869 392834 0 188805.465 226982.2928 142487.1639 391495.9434 177000.55 11804 209103.1755 0 5671.565332 937562.3981 0 11804 11804 573.5899525 214.7494828 212.9545236 145.8859461 583.2688883 216.3035396 5.370542029 146.0787432 220.8866055 343.2674427 95.8122984 247.4551443 294.203403 7.749789342 210.7942701 83.40913295 872.2504121 0 100.3727866 -30.94236749 NA 69.4304191 -5.221879187 0 220866.514 0 -30.94236749 45317.18313 4672.684074 31900.08255 4820.053925 26823.41033 6528.199994 NA 18887.2 0 2830.785688 NA NA 13.7
"CHN" "No" "CurrentTrends" "2010" 7554.1 1348.191368 2610.346238 2610.346238 2604.696307 77.37737262 94.01359284 2122.509424 168762.447 28546.119 NA 0.375790771 92927.409 18058.337 324191.622 83008.784 63.43611479 135449.8 158131.493 392831 0 200610.38 213578.89 151716.6325 391058.4733 177000.55 23609 186426.242 0 7751.500357 937562.3981 0 11805 11805 621.7661696 236.393785 233.5215792 151.8508054 666.4227248 261.282776 5.602921486 152.3994644 252.7404844 321.9342926 91.4572659 230.4770267 276.3444166 7.14543877 194.3559346 81.98848206 934.3590687 0 119.5379374 -61.88735633 NA 57.65058106 -8.408072711 256900 251167.0612 0 -61.88735633 48612.75056 4955.866942 39825.43744 5032.812791 29702.87115 8311.816389 NA 18887.2 0 2989.908043 NA NA 5.14
"CHN" "No" "CurrentTrends" "2015" 11061.6 1393.715448 2766.271476 2766.271476 2765.81013 82.9986295 99.58506914 2106.02444 168750.902 28385.006 NA 0.373837728 92862.98 17946.266 323658.962 83011.438 63.43611479 131671.5 169603.851 392834 0 210294.25 207670.39 159944.4793 390702.7794 177000.55 33293 166027.3788 0 10594.21064 937562.3981 0 9684 9684 672.2845266 268.4518718 245.8317498 158.000905 767.9721181 305.8026243 5.854625117 159.2458032 302.9236905 307.815612 87.6632211 220.1523909 261.6441252 6.778570025 184.3771047 77.26702051 1020.016201 0 111.3177037 -87.27247043 NA 24.04523331 -9.600042614 256900 285152.0467 0 -87.27247043 51886.53916 4748.427961 47336.89075 4847.889765 30948.35641 8661.714321 NA 26634.4 0 3169.339312 NA NA 1.89
"CHN" "No" "CurrentTrends" "2020" 14616.5 1424.929781 2815.910688 2815.910688 2820.950505 83.37464878 104.0626367 2100.109467 171949.61 30189.768 NA 0.38104079 95779.722 18660.616 319184.41 83015.415 63.43611479 128655.1 166836.382 392834 0 219978.18 201003.01 160905.8303 390488.0179 177000.55 43000 151688.5709 0 14479.429 937562.3981 0 9707 9707 618.8649514 269.6458344 195.8652423 153.3538747 742.6477561 275.4311916 5.686904174 154.6837935 312.532771 298.687145 86.1082677 212.5788773 254.9422512 6.546572916 178.0667833 76.87546787 987.8554785 0 72.72255044 -112.7178755 NA -39.99532505 -9.734528728 256900 282661.1905 0 -112.7178755 50845.5398 4743.523215 40639.12021 4744.383734 25884.58011 7039.486134 NA 34400 0 3243.828289 NA NA 1.34
"CHN" "No" "CurrentTrends" "2025" 19124.80704 1416.630586 0 2905.200545 2906.56516 88.10901448 106.9013388 2119.660893 171949.61 28559.82929 NA 0.379693257 96351.35845 18868.34079 319184.41 83015.415 63.43611479 0 0 0 0 0 0 158541.2812 396518.5169 177000.55 43000 143498.9394 0 19003.11055 937562.3981 0 0 0 0 0 0 0 741.9161492 277.1774143 5.793635536 157.5868866 307.1518483 0 0 0 262.9150832 6.782938942 184.4959392 78.419144 992.5269643 0 51.69469813 -112.7178755 NA -61.02317736 -12.30426812 0 280125.0396 0 -112.7178755 49522.41541 4718.27965 40914.09211 0 0 6940.753525 NA 34400 0 3325.411242 NA NA 1.08
"CHN" "No" "CurrentTrends" "2030" 22868.97444 1393.414684 0 2994.490402 2996.701572 92.99686873 109.9149323 2129.80046 171949.61 25451.25147 NA 0.378646503 96922.9949 19076.06558 319184.41 83015.415 63.43611479 0 0 0 0 0 0 157993.2433 408161.9309 177000.55 43000 127879.8818 0 23526.7921 937562.3981 0 0 0 391.3764225 0 241.5084399 149.8679826 745.9003264 280.488615 5.855707846 159.2752534 306.136458 476.040389 133.1171751 342.9232139 276.4269476 7.178454198 195.2539542 81.17299341 1010.023006 0 93.02574232 -112.7178755 NA -19.69213316 -12.30426812 0 278257.6961 0 -112.7178755 48805.1348 4747.544755 41379.21201 0 0 6929.581536 NA 34400 0 3411.791331 NA NA 0.8
"CHN" "No" "CurrentTrends" "2035" 25788.06479 1359.315546 0 3083.780258 3086.728458 97.87651526 112.9178868 2125.534118 171949.61 23234.34162 NA 0.377669212 97494.63135 19283.79038 319184.41 83015.415 63.43611479 0 0 0 0 0 0 156192.921 416577.4412 177000.55 43000 116741.0123 0 28050.47365 937562.3981 0 0 0 0 0 0 0 743.6289281 281.3803462 5.865748632 159.5483628 302.700219 0 0 0 287.5915603 7.517204309 204.4679572 83.12360308 1018.91622 0 67.89616164 -112.7178755 NA -44.82171385 -12.30426812 0 273983.4553 0 -112.7178755 47713.08805 4736.971523 41488.39433 0 0 6862.348666 NA 34400 0 3497.726937 NA NA 0.54
"CHN" "No" "CurrentTrends" "2040" 27872.81099 1318.22544 0 3173.070115 3176.657133 102.7486409 115.9110036 2110.318503 171949.61 21640.94034 NA 0.376735072 98066.2678 19491.51517 319184.41 83015.415 63.43611479 0 0 0 0 0 0 153508.1929 422744.5368 177000.55 43000 108734.9632 0 32574.1552 937562.3981 0 0 0 0 0 0 0 736.7991658 280.4758753 5.837249752 158.7731933 297.5500972 0 0 0 296.9570865 7.812205497 212.4919895 84.46509693 1021.451984 0 50.31258202 -112.7178755 NA -62.40529347 -12.30426812 0 268007.5217 0 -112.7178755 46377.22095 4697.584213 41334.11168 0 0 6755.995441 NA 34400 0 3583.234769 NA NA 0.33
"CHN" "No" "CurrentTrends" "2045" 29430.37751 1271.232915 0 3262.359972 3266.503273 107.6146353 118.8959534 2096.677044 171949.61 20587.06477 NA 0.375831679 98637.90425 19699.23996 319184.41 83015.415 63.43611479 0 0 0 0 0 0 150024.2608 426924.6415 177000.55 43000 103439.7626 75.34653115 37097.83675 937562.3981 0 0 0 0 0 0 0 725.7583955 277.8902076 5.772781442 157.0196552 290.8485327 0 0 0 304.6306432 8.065116232 219.3711615 85.25948168 1018.084771 0 35.15169861 -112.7178755 NA -77.56617688 -12.30426812 0 260527.0154 0 -112.7178755 44833.75363 4631.645257 40933.68543 0 0 6614.44363 NA 34400 60.27722492 3668.334875 NA NA 0.2
"CHN" "No" "CurrentTrends" "2050" 30523.37598 1215.677563 0 3351.649829 3356.266776 112.4757118 121.8739465 2091.244551 171949.61 20240.47786 NA 0.374951677 99209.5407 19906.96475 319184.41 83015.415 63.43611479 0 0 0 0 0 0 145401.733 428120.2702 177000.55 43000 101698.3357 719.9909147 41621.5183 937562.3981 0 0 0 383.9239209 0 250.778346 133.1455749 708.7776023 272.944176 5.657991192 153.8973604 281.9360658 553.5872428 152.044074 401.5431688 309.8394477 8.254215233 224.5146543 85.32479339 1006.312782 0 15.77419453 -112.7178755 NA -96.94368095 -12.30426812 0 251000.1351 0 -112.7178755 42989.99339 4528.150959 40187.48585 0 0 6422.698837 NA 34400 575.9927318 3753.028217 NA NA 0.13
"COL" "No" "CurrentTrends" "2000" 157.011 39.215135 2000.582547 2000.582547 1956.763749 62.93421359 49.3775663 1802.355367 55325.807 1898.233 NA 0.737279267 16901.408 822.06 1668.069 4207.78 72.02897072 4545 5093.100986 40314 0 62735.5 3355.5 4545 40303.30105 62735.5 0 3182.657391 0 183.5415541 110950 0 0 0 10.31960586 3.589742 3.9033813 2.82648256 7.379471282 2.378008119 0.101667708 2.765361668 2.236101494 53.38859412 10.6806882 42.70790592 50.69929574 1.501684272 40.8458122 9.853483537 58.07876515 0 0 0 NA 0 -1.87e-06 0 589.6313775 0 0 133.6368698 165.5126071 189.7840989 276.4095767 334.3 74.22905713 NA 8 1723.032769 2192.435818 30.33 1819.05137349857 29.21
"COL" "No" "CurrentTrends" "2005" 187.774 42.22094 1982.127508 1982.127508 1949.842968 63.7965169 48.8257804 1820.222274 55325.807 1898.233 NA 0.735519998 16901.408 822.06 1668.069 4207.78 72.02897072 3613 4843.386417 38944 0 61771.645 6621.355 3613 39059.4598 62734.53343 5 3181.342845 2153.790961 202.8729658 110950 -0.966570583 5 4.033429417 10.98765568 4.0452076 4.2226548 2.71979328 9.047557548 3.404144364 0.0985197219956614 2.679736438 2.963676745 56.0401842 11.1301554 44.9100288 53.57821814 1.585964834 43.13824349 10.43997465 62.62577383 0.0800043362553549 0.144007805 -8.954993181 NA -8.730981039 -1.87e-06 0 659.6567119 -8.913607514 -0.0414 154.7633635 201.2180178 261.6068129 302.7663174 345.41936 123.8623703 NA 8 1723.032769 2185.35748 33.8 1839.14836749105 32.56
"COL" "No" "CurrentTrends" "2010" 233.471 44.816108 2060.780026 2060.780026 1974.806001 65.62621849 51.39370592 1839.413263 55325.807 1898.233 NA 0.667388417 16901.408 822.06 1668.069 4207.78 72.02897072 3353 4221.398127 39150 0 60807.79 7639.21 3641.50231 39343.46101 62468.54185 10 3108.463427 2153.790961 224.2404476 110950 -265.991584 5 -260.991584 11.33302148 3.9198325 4.6693101 2.74387888 12.0526179 5.049418233 0.100959297 2.746092871 4.257106801 58.9535073 12.1360785 46.8174288 57.46977208 1.695757476 46.12460335 11.34516873 68.81049133 18.06042768 0.866558279 -8.700624179 NA 10.22636178 -0.711898648 0 764.2591328 -8.617852845 -0.0828 343.8047436 318.4521218 459.107953 309.6769076 404.44008 219.7075023 NA 8 1723.032769 2199.861785 33.56 1860.26286411133 32.18
"COL" "No" "CurrentTrends" "2015" 293.482 47.119728 2275.962587 2275.962587 2192.739387 73.04576937 60.1316873 1853.009842 55352.843 1907.946 NA 0.717223158 17974.918 1334.432 1836.676 7373.043 72.02897072 3664 4946.784028 41120.4 0 60134.66 6030.94 4360.806794 41010.77918 61754.19929 20 1402.565334 2153.790961 247.8584475 110950 -714.3425592 10 -704.3425592 10.67963446 3.3172851 4.3054284 3.05692096 12.57419714 5.535348098 0.113628463 3.090694181 3.948154859 47.85572598 10.2309207 37.62480528 47.19080356 1.387940028 37.75196877 9.438834783 58.59964569 50.02012153 20.72908426 -1.776531016 NA 68.97267477 -1.165355008 2273.00196 1015.698338 -1.610988349 -0.165542667 527.8406504 245.5296471 653.9212532 218.6089006 468.53673 316.2942414 NA 16 1723.032769 2454.767572 19.97 1875.39910355313 18.77
"COL" "No" "CurrentTrends" "2020" 298.742 50.930662 2352.579332 2352.579332 2318.62116 86.686077 63.66233407 1863.239186 55433.479 1935.302 NA 0.716829368 20087.061 2078.838 2155.159 10800.903 72.02897072 4548 5958.51008 39504.278 0 59141.91 7755.812 5888.045519 38833.38118 61186.10287 110 2078.838 2579.668433 273.964 110950 -568.0964171 90 -478.0964171 12.59622024 4.032762 4.9627032 3.60075504 15.8860023 6.993696965 0.134974637 3.671310122 5.220995212 60.27761924 12.918633 47.35898624 58.21798469 1.713136112 46.59730225 11.62068245 72.53682939 44.67639516 12.45131778 -7.068778009 NA 50.05893493 -1.567157608 2273.00196 903.9718036 -6.158293339 -0.91048467 572.3219038 329.2589411 821.8941676 265.3106189 529.90948 393.7219324 NA 88 2063.734746 2591.959723 18.46 1886.18649930868 17.41
"COL" "No" "CurrentTrends" "2025" 338.0342795 52.619069 0 2393.362537 2359.655168 84.7559964 62.55652322 1864.142819 55432.23624 863.6200029 NA 0.732881876 20087.061 2078.838 2155.159 10800.903 72.06834694 0 0 0 0 0 0 4064.902138 37686.02249 61184.73115 110 2078.838 5524.107772 301.3984547 110950 -1.371722735 0 -1.371722735 0 0 0 0 14.70654289 7.505478385 0.132230542 3.596670732 3.604393773 0 0 0 58.67966346 1.729297571 47.03689394 11.64276952 71.68971304 0.11353932 0.204370776 -19.26021352 NA -18.94230343 -1.696493308 0 1127.610541 -18.34972885 -0.91048467 339.2529338 353.6319781 888.0648778 0 0 426.3255017 NA 88 4419.286218 2631.743245 17.3 1889.56501071817 16.18
"COL" "No" "CurrentTrends" "2030" 376.1398829 54.173798 0 2434.145741 2400.431504 82.80494642 61.43163167 1865.501628 55430.99349 863.6200029 NA 0.739302836 20087.061 2078.838 2155.159 10800.903 72.11434216 0 0 0 0 0 0 3453.66778 36428.79759 61183.35942 110 2078.838 7366.504292 328.8329094 110950 -1.371722735 0 -1.371722735 8.93890032 0 5.31258 3.62632032 14.58734388 7.952307526 0.131346723 3.572630865 3.062405494 77.66448926 15.9227523 61.74173696 58.90944193 1.738802263 47.29542155 11.61402039 71.67095681 0.11353932 0.204370776 -26.89077134 NA -26.57286125 -1.825829009 0 1071.518843 -25.98028667 -0.91048467 283.9190745 374.721607 945.0422365 0 0 454.346459 NA 88 5893.203433 2671.231812 16.24 1893.47425685361 15.06
"COL" "No" "CurrentTrends" "2035" 416.4243677 55.498518 0 2474.928945 2441.20731 80.85386089 60.30669366 1867.154047 55429.75073 863.6200029 NA 0.742687613 20087.061 2078.838 2155.159 10800.903 72.16087653 0 0 0 0 0 0 3140.365193 35024.63926 61181.9877 110 2078.838 9057.902479 356.2673641 110950 -1.371722735 0 -1.371722735 0 0 0 0 13.49321987 7.162644353 0.130366871 3.545978902 2.784596617 0 0 0 58.81992679 1.739037655 47.3018242 11.51810259 70.25971941 0.11353932 0.204370776 -33.89641249 NA -33.5785024 -2.053427251 0 1042.064881 -32.98592782 -0.91048467 261.2759232 336.7601298 847.3588124 0 0 407.2949795 NA 88 7246.321983 2710.719843 15.25 1897.62995940565 14.02
